id,name,month,average,parameter,parameterId,displayName,unit,first_datetime,last_datetime
4286,CUENCA,2019-08-01,0.008368200836820083,so2,6,SO₂ mass,µg/m³,2019-08-01T01:00:00Z,2019-09-01T00:00:00Z
4286,CUENCA,2019-09-01,0.17553956834532375,so2,6,SO₂ mass,µg/m³,2019-09-01T01:00:00Z,2019-10-01T00:00:00Z
4286,CUENCA,2019-10-01,0.056417489421720736,so2,6,SO₂ mass,µg/m³,2019-10-01T01:00:00Z,2019-11-01T00:00:00Z
4286,CUENCA,2019-11-01,0.4248175182481752,so2,6,SO₂ mass,µg/m³,2019-11-01T02:00:00Z,2019-12-01T00:00:00Z
4286,CUENCA,2019-12-01,0.577304964539007,so2,6,SO₂ mass,µg/m³,2019-12-01T01:00:00Z,2019-12-31T23:00:00Z
4286,CUENCA,2020-01-01,2.2153846153846155,so2,6,SO₂ mass,µg/m³,2020-01-01T01:00:00Z,2020-02-01T00:00:00Z
4286,CUENCA,2020-02-01,2.444104134762634,so2,6,SO₂ mass,µg/m³,2020-02-01T01:00:00Z,2020-03-01T00:00:00Z
4286,CUENCA,2020-03-01,3.068362480127186,so2,6,SO₂ mass,µg/m³,2020-03-01T01:00:00Z,2020-03-31T20:00:00Z
4286,CUENCA,2020-04-01,3.5,so2,6,SO₂ mass,µg/m³,2020-04-03T12:00:00Z,2020-04-22T12:00:00Z
4286,CUENCA,2020-05-01,2.3333333333333335,so2,6,SO₂ mass,µg/m³,2020-05-02T08:00:00Z,2020-05-23T10:00:00Z
4286,CUENCA,2020-06-01,2.8,so2,6,SO₂ mass,µg/m³,2020-06-02T03:00:00Z,2020-06-27T09:00:00Z
4286,CUENCA,2020-07-01,2.0530973451327434,so2,6,SO₂ mass,µg/m³,2020-07-03T20:00:00Z,2020-07-29T15:00:00Z
4286,CUENCA,2020-08-01,2.8421052631578947,so2,6,SO₂ mass,µg/m³,2020-08-01T08:00:00Z,2020-08-29T12:00:00Z
4286,CUENCA,2020-09-01,3.731707317073171,so2,6,SO₂ mass,µg/m³,2020-09-02T08:00:00Z,2020-09-29T20:00:00Z
4286,CUENCA,2020-10-01,4.835616438356165,so2,6,SO₂ mass,µg/m³,2020-10-02T08:00:00Z,2020-10-31T01:00:00Z
4286,CUENCA,2020-11-01,4.6689655172413795,so2,6,SO₂ mass,µg/m³,2020-11-01T01:00:00Z,2020-12-01T00:00:00Z
4286,CUENCA,2020-12-01,3.0843881856540083,so2,6,SO₂ mass,µg/m³,2020-12-01T01:00:00Z,2021-01-01T00:00:00Z
4286,CUENCA,2021-01-01,4.007692307692308,so2,6,SO₂ mass,µg/m³,2021-01-01T01:00:00Z,2021-02-01T00:00:00Z
4286,CUENCA,2021-02-01,4.556485355648536,so2,6,SO₂ mass,µg/m³,2021-02-02T01:00:00Z,2021-02-26T21:00:00Z
4286,CUENCA,2021-03-01,3.887323943661972,so2,6,SO₂ mass,µg/m³,2021-03-01T01:00:00Z,2021-03-31T19:00:00Z
4286,CUENCA,2021-04-01,3.4,so2,6,SO₂ mass,µg/m³,2021-04-04T01:00:00Z,2021-04-30T13:00:00Z
4286,CUENCA,2021-05-01,2.8780487804878048,so2,6,SO₂ mass,µg/m³,2021-05-03T01:00:00Z,2021-05-29T15:00:00Z
4286,CUENCA,2021-06-01,4.030075187969925,so2,6,SO₂ mass,µg/m³,2021-06-02T01:00:00Z,2021-06-29T04:00:00Z
4286,CUENCA,2021-07-01,5.346153846153846,so2,6,SO₂ mass,µg/m³,2021-07-02T01:00:00Z,2021-07-25T01:00:00Z
4286,CUENCA,2021-08-01,5.897058823529412,so2,6,SO₂ mass,µg/m³,2021-08-04T01:00:00Z,2021-08-31T04:00:00Z
4286,CUENCA,2021-09-01,6.48,so2,6,SO₂ mass,µg/m³,2021-09-01T01:00:00Z,2021-09-30T01:00:00Z
4286,CUENCA,2021-10-01,3.4271844660194173,so2,6,SO₂ mass,µg/m³,2021-10-01T01:00:00Z,2021-11-01T00:00:00Z
4286,CUENCA,2021-11-01,3.173044925124792,so2,6,SO₂ mass,µg/m³,2021-11-01T01:00:00Z,2021-12-01T00:00:00Z
4286,CUENCA,2021-12-01,3.219607843137255,so2,6,SO₂ mass,µg/m³,2021-12-01T03:00:00Z,2021-12-30T00:00:00Z
4286,CUENCA,2022-01-01,2.8366533864541834,so2,6,SO₂ mass,µg/m³,2022-01-09T17:00:00Z,2022-01-31T23:00:00Z
4286,CUENCA,2022-02-01,2.5774647887323945,so2,6,SO₂ mass,µg/m³,2022-02-01T04:00:00Z,2022-02-28T23:00:00Z
4286,CUENCA,2022-03-01,5.218120805369128,so2,6,SO₂ mass,µg/m³,2022-03-01T01:00:00Z,2022-04-01T00:00:00Z
4286,CUENCA,2022-04-01,6.806451612903226,so2,6,SO₂ mass,µg/m³,2022-04-01T01:00:00Z,2022-04-30T07:00:00Z
4286,CUENCA,2022-05-01,2.0,so2,6,SO₂ mass,µg/m³,2022-05-02T01:00:00Z,2022-05-31T05:00:00Z
4286,CUENCA,2022-06-01,2.0,so2,6,SO₂ mass,µg/m³,2022-06-01T01:00:00Z,2022-06-30T01:00:00Z
4286,CUENCA,2022-07-01,2.1666666666666665,so2,6,SO₂ mass,µg/m³,2022-07-01T01:00:00Z,2022-07-30T05:00:00Z
4286,CUENCA,2022-08-01,3.9306930693069306,so2,6,SO₂ mass,µg/m³,2022-08-01T01:00:00Z,2022-08-31T01:00:00Z
4286,CUENCA,2022-09-01,5.705882352941177,so2,6,SO₂ mass,µg/m³,2022-09-01T01:00:00Z,2022-10-01T00:00:00Z
4286,CUENCA,2022-10-01,6.116883116883117,so2,6,SO₂ mass,µg/m³,2022-10-01T01:00:00Z,2022-10-28T01:00:00Z
4286,CUENCA,2022-11-01,2.714975845410628,so2,6,SO₂ mass,µg/m³,2022-11-02T06:00:00Z,2022-12-01T00:00:00Z
4286,CUENCA,2022-12-01,5.428816466552315,so2,6,SO₂ mass,µg/m³,2022-12-01T01:00:00Z,2023-01-01T00:00:00Z
4286,CUENCA,2023-01-01,9.9575,so2,6,SO₂ mass,µg/m³,2023-01-01T01:00:00Z,2023-02-01T00:00:00Z
4286,CUENCA,2023-02-01,2.0,so2,6,SO₂ mass,µg/m³,2023-02-01T01:00:00Z,2023-02-16T00:00:00Z
4286,CUENCA,2023-03-01,2.0036764705882355,so2,6,SO₂ mass,µg/m³,2023-03-19T01:00:00Z,2023-04-01T00:00:00Z
4286,CUENCA,2023-04-01,2.012121212121212,so2,6,SO₂ mass,µg/m³,2023-04-01T01:00:00Z,2023-05-01T00:00:00Z
4286,CUENCA,2023-05-01,2.0094594594594595,so2,6,SO₂ mass,µg/m³,2023-05-01T01:00:00Z,2023-06-01T00:00:00Z
4286,CUENCA,2023-06-01,2.0045662100456623,so2,6,SO₂ mass,µg/m³,2023-06-01T01:00:00Z,2023-06-29T06:00:00Z
4286,CUENCA,2023-07-01,2.1182266009852215,so2,6,SO₂ mass,µg/m³,2023-07-01T11:00:00Z,2023-07-31T21:00:00Z
4286,CUENCA,2023-08-01,3.8088235294117645,so2,6,SO₂ mass,µg/m³,2023-08-01T01:00:00Z,2023-08-31T18:00:00Z
4286,CUENCA,2023-09-01,2.074576271186441,so2,6,SO₂ mass,µg/m³,2023-09-01T01:00:00Z,2023-09-30T18:00:00Z
4286,CUENCA,2023-10-01,2.11875,so2,6,SO₂ mass,µg/m³,2023-10-01T01:00:00Z,2023-11-01T00:00:00Z
4286,CUENCA,2023-11-01,2.394150417827298,so2,6,SO₂ mass,µg/m³,2023-11-01T01:00:00Z,2023-12-01T00:00:00Z
4286,CUENCA,2023-12-01,2.313090418353576,so2,6,SO₂ mass,µg/m³,2023-12-01T01:00:00Z,2024-01-01T00:00:00Z
4286,CUENCA,2024-01-01,2.114864864864865,so2,6,SO₂ mass,µg/m³,2024-01-01T01:00:00Z,2024-01-31T23:00:00Z
4286,CUENCA,2024-02-01,2.1175595238095237,so2,6,SO₂ mass,µg/m³,2024-02-01T19:00:00Z,2024-03-01T00:00:00Z
4286,CUENCA,2024-03-01,2.1075,so2,6,SO₂ mass,µg/m³,2024-03-01T01:00:00Z,2024-04-01T00:00:00Z
4286,CUENCA,2024-04-01,1.998567335243553,so2,6,SO₂ mass,µg/m³,2024-04-01T01:00:00Z,2024-05-01T00:00:00Z
4286,CUENCA,2024-05-01,1.9852150537634408,so2,6,SO₂ mass,µg/m³,2024-05-01T01:00:00Z,2024-06-01T00:00:00Z
4286,CUENCA,2024-06-01,2.0,so2,6,SO₂ mass,µg/m³,2024-06-01T01:00:00Z,2024-07-01T00:00:00Z
4286,CUENCA,2024-07-01,2.0,so2,6,SO₂ mass,µg/m³,2024-07-01T01:00:00Z,2024-07-19T13:00:00Z
4594,Augsburg/Bourges-Platz,2018-01-01,14.395860655737721,pm10,1,PM10,µg/m³,2018-01-01T18:00:00Z,2018-02-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2018-02-01,23.88382352941177,pm10,1,PM10,µg/m³,2018-02-01T01:00:00Z,2018-02-26T03:00:00Z
4594,Augsburg/Bourges-Platz,2018-03-01,16.514886731391574,pm10,1,PM10,µg/m³,2018-03-02T00:00:00Z,2018-04-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2018-04-01,19.308730650154803,pm10,1,PM10,µg/m³,2018-04-01T01:00:00Z,2018-05-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2018-05-01,18.120127388535035,pm10,1,PM10,µg/m³,2018-05-01T01:00:00Z,2018-06-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2018-06-01,18.282744186046497,pm10,1,PM10,µg/m³,2018-06-01T01:00:00Z,2018-07-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2018-07-01,19.67558282208589,pm10,1,PM10,µg/m³,2018-07-01T01:00:00Z,2018-08-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2018-08-01,16.832397959183666,pm10,1,PM10,µg/m³,2018-08-01T01:00:00Z,2018-08-31T06:00:00Z
4594,Augsburg/Bourges-Platz,2018-09-01,16.89530303030303,pm10,1,PM10,µg/m³,2018-09-01T06:00:00Z,2018-10-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2018-10-01,24.04207446808512,pm10,1,PM10,µg/m³,2018-10-01T01:00:00Z,2018-11-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2018-11-01,22.541024390243898,pm10,1,PM10,µg/m³,2018-11-01T01:00:00Z,2018-11-30T06:00:00Z
4594,Augsburg/Bourges-Platz,2018-12-01,11.831146496815284,pm10,1,PM10,µg/m³,2018-12-01T15:00:00Z,2018-12-31T06:00:00Z
4594,Augsburg/Bourges-Platz,2019-01-01,14.800758293838872,pm10,1,PM10,µg/m³,2019-01-02T00:00:00Z,2019-02-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-02-01,28.659761904761925,pm10,1,PM10,µg/m³,2019-02-01T01:00:00Z,2019-03-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-03-01,18.41956097560976,pm10,1,PM10,µg/m³,2019-03-01T01:00:00Z,2019-04-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-04-01,21.546391752577307,pm10,1,PM10,µg/m³,2019-04-01T01:00:00Z,2019-05-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-05-01,14.727123893805311,pm10,1,PM10,µg/m³,2019-05-01T01:00:00Z,2019-06-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-06-01,21.21388535031848,pm10,1,PM10,µg/m³,2019-06-01T01:00:00Z,2019-07-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-07-01,11.281691729323315,pm10,1,PM10,µg/m³,2019-07-01T01:00:00Z,2019-08-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-08-01,9.95889344262295,pm10,1,PM10,µg/m³,2019-08-01T01:00:00Z,2019-09-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-09-01,5.047169811320754,pm10,1,PM10,µg/m³,2019-09-01T01:00:00Z,2019-10-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-10-01,5.125740740740741,pm10,1,PM10,µg/m³,2019-10-01T01:00:00Z,2019-10-31T03:00:00Z
4594,Augsburg/Bourges-Platz,2019-11-01,9.533013698630137,pm10,1,PM10,µg/m³,2019-11-03T00:00:00Z,2019-12-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-12-01,13.333125,pm10,1,PM10,µg/m³,2019-12-01T01:00:00Z,2020-01-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-01-01,23.29837837837837,pm10,1,PM10,µg/m³,2020-01-01T01:00:00Z,2020-02-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-02-01,9.448392857142855,pm10,1,PM10,µg/m³,2020-02-01T01:00:00Z,2020-03-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-03-01,19.459333333333337,pm10,1,PM10,µg/m³,2020-03-01T01:00:00Z,2020-04-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-04-01,20.70035714285714,pm10,1,PM10,µg/m³,2020-04-01T01:00:00Z,2020-05-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-05-01,12.8794,pm10,1,PM10,µg/m³,2020-05-01T01:00:00Z,2020-05-30T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-06-01,13.484693877551015,pm10,1,PM10,µg/m³,2020-06-02T00:00:00Z,2020-07-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-07-01,15.590344827586206,pm10,1,PM10,µg/m³,2020-07-01T01:00:00Z,2020-08-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-08-01,15.405918367346937,pm10,1,PM10,µg/m³,2020-08-02T00:00:00Z,2020-09-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-09-01,16.302999999999997,pm10,1,PM10,µg/m³,2020-09-01T01:00:00Z,2020-10-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-10-01,11.43388888888889,pm10,1,PM10,µg/m³,2020-10-01T01:00:00Z,2020-10-31T01:00:00Z
4594,Augsburg/Bourges-Platz,2020-11-01,16.899787234042556,pm10,1,PM10,µg/m³,2020-11-02T00:00:00Z,2020-12-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-12-01,13.327333333333334,pm10,1,PM10,µg/m³,2020-12-01T01:00:00Z,2021-01-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2021-01-01,13.450208333333336,pm10,1,PM10,µg/m³,2021-01-01T01:00:00Z,2021-02-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2021-02-01,20.02104166666666,pm10,1,PM10,µg/m³,2021-02-02T01:00:00Z,2021-03-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2021-03-01,14.233953488372094,pm10,1,PM10,µg/m³,2021-03-01T01:00:00Z,2021-03-31T01:00:00Z
4594,Augsburg/Bourges-Platz,2021-04-01,11.895454545454546,pm10,1,PM10,µg/m³,2021-04-06T00:00:00Z,2021-05-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2021-05-01,7.693384615384615,pm10,1,PM10,µg/m³,2021-05-03T01:00:00Z,2021-05-31T07:00:00Z
4594,Augsburg/Bourges-Platz,2021-06-01,13.528437499999997,pm10,1,PM10,µg/m³,2021-06-02T01:00:00Z,2021-07-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2021-07-01,11.572857142857142,pm10,1,PM10,µg/m³,2021-07-02T01:00:00Z,2021-07-25T01:00:00Z
4594,Augsburg/Bourges-Platz,2021-08-01,11.795964912280706,pm10,1,PM10,µg/m³,2021-08-04T00:00:00Z,2021-09-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2021-09-01,17.82555555555556,pm10,1,PM10,µg/m³,2021-09-01T01:00:00Z,2021-10-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2021-10-01,14.85850746268657,pm10,1,PM10,µg/m³,2021-10-01T01:00:00Z,2021-11-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2021-11-01,13.624054054054051,pm10,1,PM10,µg/m³,2021-11-01T01:00:00Z,2021-12-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2021-12-01,9.78083333333333,pm10,1,PM10,µg/m³,2021-12-01T01:00:00Z,2022-01-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2022-01-01,12.893166666666668,pm10,1,PM10,µg/m³,2022-01-01T01:00:00Z,2022-01-31T02:00:00Z
4594,Augsburg/Bourges-Platz,2022-02-01,8.183492063492062,pm10,1,PM10,µg/m³,2022-02-02T00:00:00Z,2022-02-27T02:00:00Z
4594,Augsburg/Bourges-Platz,2022-03-01,31.67318840579709,pm10,1,PM10,µg/m³,2022-03-04T00:00:00Z,2022-04-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2022-04-01,14.75076923076923,pm10,1,PM10,µg/m³,2022-04-01T01:00:00Z,2022-05-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2022-05-01,16.4221505376344,pm10,1,PM10,µg/m³,2022-05-01T01:00:00Z,2022-06-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2022-06-01,14.838842105263156,pm10,1,PM10,µg/m³,2022-06-01T01:00:00Z,2022-07-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2022-07-01,13.023793103448275,pm10,1,PM10,µg/m³,2022-07-01T01:00:00Z,2022-08-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2022-08-01,14.072481751824814,pm10,1,PM10,µg/m³,2022-08-01T01:00:00Z,2022-09-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2022-09-01,9.851444444444446,pm10,1,PM10,µg/m³,2022-09-01T01:00:00Z,2022-10-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2022-10-01,14.846458333333329,pm10,1,PM10,µg/m³,2022-10-01T01:00:00Z,2022-10-28T02:00:00Z
4594,Augsburg/Bourges-Platz,2022-11-01,11.374999999999996,pm10,1,PM10,µg/m³,2022-11-03T00:00:00Z,2022-12-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2022-12-01,21.028867924528306,pm10,1,PM10,µg/m³,2022-12-01T01:00:00Z,2023-01-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2023-01-01,18.14627906976744,pm10,1,PM10,µg/m³,2023-01-01T01:00:00Z,2023-02-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2023-02-01,17.367777777777775,pm10,1,PM10,µg/m³,2023-02-01T01:00:00Z,2023-02-16T00:00:00Z
4594,Augsburg/Bourges-Platz,2023-03-01,9.923453237410074,pm10,1,PM10,µg/m³,2023-03-19T01:00:00Z,2023-04-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2023-04-01,10.546788432267881,pm10,1,PM10,µg/m³,2023-04-01T01:00:00Z,2023-05-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2023-05-01,14.022113055181691,pm10,1,PM10,µg/m³,2023-05-01T01:00:00Z,2023-06-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2023-06-01,17.2466852367688,pm10,1,PM10,µg/m³,2023-06-01T01:00:00Z,2023-07-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2023-07-01,13.01846635367763,pm10,1,PM10,µg/m³,2023-07-01T01:00:00Z,2023-08-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2023-08-01,12.651460481099647,pm10,1,PM10,µg/m³,2023-08-01T01:00:00Z,2023-09-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2023-09-01,15.467062600321018,pm10,1,PM10,µg/m³,2023-09-01T01:00:00Z,2023-10-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2023-10-01,15.908888888888862,pm10,1,PM10,µg/m³,2023-10-01T01:00:00Z,2023-11-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2023-11-01,6.189108910891088,pm10,1,PM10,µg/m³,2023-11-01T01:00:00Z,2023-12-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2023-12-01,11.104891304347829,pm10,1,PM10,µg/m³,2023-12-01T01:00:00Z,2024-01-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2024-01-01,16.451256906077333,pm10,1,PM10,µg/m³,2024-01-01T01:00:00Z,2024-01-31T23:00:00Z
4594,Augsburg/Bourges-Platz,2024-02-01,11.228229927007284,pm10,1,PM10,µg/m³,2024-02-01T19:00:00Z,2024-03-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2024-03-01,27.37996093749999,pm10,1,PM10,µg/m³,2024-03-01T01:00:00Z,2024-04-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2024-04-01,12.719538904899137,pm10,1,PM10,µg/m³,2024-04-01T01:00:00Z,2024-05-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2024-05-01,9.960376850605666,pm10,1,PM10,µg/m³,2024-05-01T01:00:00Z,2024-06-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2024-06-01,2.6507692307692308,pm10,1,PM10,µg/m³,2024-06-01T01:00:00Z,2024-06-01T13:00:00Z
4594,Augsburg/Bourges-Platz,2018-01-01,10.228522267206477,pm25,2,PM2.5,µg/m³,2018-01-01T18:00:00Z,2018-02-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2018-02-01,21.837008547008566,pm25,2,PM2.5,µg/m³,2018-02-01T01:00:00Z,2018-03-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2018-03-01,18.072513227513227,pm25,2,PM2.5,µg/m³,2018-03-01T01:00:00Z,2018-03-31T18:00:00Z
4594,Augsburg/Bourges-Platz,2018-04-01,13.216563380281691,pm25,2,PM2.5,µg/m³,2018-04-01T05:00:00Z,2018-05-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2018-05-01,12.191543209876539,pm25,2,PM2.5,µg/m³,2018-05-01T01:00:00Z,2018-06-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2018-06-01,12.679620853080579,pm25,2,PM2.5,µg/m³,2018-06-01T01:00:00Z,2018-07-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2018-07-01,13.442901234567909,pm25,2,PM2.5,µg/m³,2018-07-01T01:00:00Z,2018-08-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2018-08-01,12.29921787709497,pm25,2,PM2.5,µg/m³,2018-08-01T01:00:00Z,2018-08-31T06:00:00Z
4594,Augsburg/Bourges-Platz,2018-09-01,10.795736040609134,pm25,2,PM2.5,µg/m³,2018-09-01T06:00:00Z,2018-10-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2018-10-01,15.921236559139782,pm25,2,PM2.5,µg/m³,2018-10-01T01:00:00Z,2018-11-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2018-11-01,17.4369268292683,pm25,2,PM2.5,µg/m³,2018-11-01T01:00:00Z,2018-11-30T06:00:00Z
4594,Augsburg/Bourges-Platz,2018-12-01,9.413544303797465,pm25,2,PM2.5,µg/m³,2018-12-01T15:00:00Z,2018-12-31T06:00:00Z
4594,Augsburg/Bourges-Platz,2019-01-01,12.056556603773586,pm25,2,PM2.5,µg/m³,2019-01-02T00:00:00Z,2019-02-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-02-01,18.269126984126988,pm25,2,PM2.5,µg/m³,2019-02-01T01:00:00Z,2019-03-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-03-01,12.215652173913043,pm25,2,PM2.5,µg/m³,2019-03-01T01:00:00Z,2019-04-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-04-01,14.652783505154652,pm25,2,PM2.5,µg/m³,2019-04-01T01:00:00Z,2019-05-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-05-01,9.242610619469025,pm25,2,PM2.5,µg/m³,2019-05-01T01:00:00Z,2019-06-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-06-01,12.903670886075943,pm25,2,PM2.5,µg/m³,2019-06-01T01:00:00Z,2019-07-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-07-01,7.15511278195489,pm25,2,PM2.5,µg/m³,2019-07-01T01:00:00Z,2019-08-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-08-01,6.365368852459015,pm25,2,PM2.5,µg/m³,2019-08-01T01:00:00Z,2019-09-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-09-01,3.0606289308176096,pm25,2,PM2.5,µg/m³,2019-09-01T01:00:00Z,2019-10-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-10-01,3.2156481481481474,pm25,2,PM2.5,µg/m³,2019-10-01T01:00:00Z,2019-10-31T03:00:00Z
4594,Augsburg/Bourges-Platz,2019-11-01,6.8912162162162165,pm25,2,PM2.5,µg/m³,2019-11-03T00:00:00Z,2019-12-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2019-12-01,9.828999999999999,pm25,2,PM2.5,µg/m³,2019-12-01T01:00:00Z,2020-01-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-01-01,17.78432432432432,pm25,2,PM2.5,µg/m³,2020-01-01T01:00:00Z,2020-02-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-02-01,6.5998214285714285,pm25,2,PM2.5,µg/m³,2020-02-01T01:00:00Z,2020-03-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-03-01,13.03032786885246,pm25,2,PM2.5,µg/m³,2020-03-01T01:00:00Z,2020-04-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-04-01,15.180555555555546,pm25,2,PM2.5,µg/m³,2020-04-01T01:00:00Z,2020-05-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-05-01,10.337291666666665,pm25,2,PM2.5,µg/m³,2020-05-01T01:00:00Z,2020-05-30T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-06-01,8.644375000000002,pm25,2,PM2.5,µg/m³,2020-06-02T00:00:00Z,2020-07-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-07-01,10.682241379310346,pm25,2,PM2.5,µg/m³,2020-07-01T01:00:00Z,2020-08-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-08-01,10.77115384615385,pm25,2,PM2.5,µg/m³,2020-08-01T01:00:00Z,2020-09-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-09-01,11.346440677966104,pm25,2,PM2.5,µg/m³,2020-09-01T01:00:00Z,2020-10-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-10-01,7.358039215686277,pm25,2,PM2.5,µg/m³,2020-10-01T01:00:00Z,2020-10-31T01:00:00Z
4594,Augsburg/Bourges-Platz,2020-11-01,13.294038461538463,pm25,2,PM2.5,µg/m³,2020-11-02T00:00:00Z,2020-12-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2020-12-01,13.15304347826087,pm25,2,PM2.5,µg/m³,2020-12-01T01:00:00Z,2021-01-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2021-01-01,13.516875000000006,pm25,2,PM2.5,µg/m³,2021-01-01T01:00:00Z,2021-02-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2021-02-01,14.502244897959184,pm25,2,PM2.5,µg/m³,2021-02-02T01:00:00Z,2021-03-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2021-03-01,11.070454545454544,pm25,2,PM2.5,µg/m³,2021-03-01T01:00:00Z,2021-03-31T02:00:00Z
4594,Augsburg/Bourges-Platz,2021-04-01,9.366883116883118,pm25,2,PM2.5,µg/m³,2021-04-06T00:00:00Z,2021-05-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2021-05-01,6.064307692307691,pm25,2,PM2.5,µg/m³,2021-05-03T01:00:00Z,2021-06-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2021-06-01,10.436666666666667,pm25,2,PM2.5,µg/m³,2021-06-02T01:00:00Z,2021-07-01T00:00:00Z
